,erro_loc,lat,lat_pred,lon,lon_pred,pontoId
1218,759.3989712573359,-8.075194,-8.077412533898304,-34.90012,-34.90664169491526,454
1219,40.85919812493859,-8.071026,-8.07123388983051,-34.89196,-34.892265898305084,1180
1220,79.2616409111194,-8.068707,-8.0684535,-34.897490999999995,-34.89816366101695,1917
1221,25.532240892969924,-8.075657000000001,-8.075867872881357,-34.896229,-34.8963206101695,363
1222,55.91682549832935,-8.076303,-8.076176805084746,-34.899761,-34.89926949152543,242
1223,67.47596356662737,-8.07537,-8.075867872881357,-34.892616,-34.892265898305084,430
1224,96.17557911047764,-8.068208,-8.069071364406778,-34.896640999999995,-34.896689220338985,2065
1225,17.11892136364097,-8.072478,-8.072469618644067,-34.896534,-34.896689220338985,954
1226,17.002078053954076,-8.066721000000001,-8.066599906779661,-34.896595,-34.896689220338985,2265
1227,71.18853932529268,-8.067056,-8.06721777118644,-34.896801,-34.89742644067797,2201
1228,35.5960579791347,-8.076694,-8.076794669491527,-34.896751,-34.89705783050847,154
1229,157.6227121232243,-8.070944,-8.07030709322034,-34.896862,-34.895583389830506,1193
1230,57.51726672271364,-8.074744,-8.074632144067795,-34.900234000000005,-34.90074393220339,502
1231,287.61118062780855,-8.075687,-8.077103601694915,-34.893345000000004,-34.89116006779661,358
1232,415.7364135358401,-8.068579,-8.06598204237288,-34.896923,-34.89963810169492,1978
1233,79.19026989344938,-8.07465,-8.074323211864407,-34.893642,-34.89300311864407,515
1234,50.99185846771613,-8.065816,-8.065364177966101,-34.890713,-34.89079145762712,2404
1235,350.18455904510296,-8.068602,-8.06629097457627,-34.89711,-34.89926949152543,1964
1236,489.2857353018951,-8.075845,-8.077412533898304,-34.89991,-34.90406142372882,331
1237,32.00708376740726,-8.070735,-8.070924957627117,-34.891746999999995,-34.89152867796611,1243
1238,224.9578894002858,-8.068653,-8.069689228813559,-34.896778000000005,-34.89853227118644,1942
1239,123.3093728706874,-8.070339,-8.07123388983051,-34.893448,-34.89410894915254,1357
1240,8.815082536988745,-8.069611,-8.069689228813559,-34.894859000000004,-34.89484616949153,1581
1241,54.10508943334076,-8.069309,-8.06938029661017,-34.895466,-34.895952,1697
1242,231.8234156627508,-8.063825,-8.063201652542372,-34.893906,-34.891897288135596,2697
1243,56.19840924289603,-8.060711999999999,-8.060421262711863,-34.905215999999996,-34.904798644067796,2919
1244,202.33155169767338,-8.075594,-8.077412533898304,-34.893326,-34.89337172881356,372
1245,186.00790117910648,-8.065688,-8.06690883898305,-34.892586,-34.89374033898305,2467
1246,99.8525797216728,-8.075608,-8.076176805084746,-34.899971,-34.89926949152543,369
1247,60.99643056529934,-8.067110000000001,-8.06690883898305,-34.893887,-34.89337172881356,2191
1248,50.75619842442429,-8.072927,-8.072778550847456,-34.896622,-34.89705783050847,806
1249,14.839922095720956,-8.070072,-8.069998161016947,-34.889942,-34.89005423728814,1412
1250,139.03367153381674,-8.069094999999999,-8.069689228813559,-34.899643,-34.89853227118644,1782
1251,216.3859638871172,-8.063386999999999,-8.064437381355932,-34.897247,-34.898900881355935,2763
1252,77.84224128945985,-8.076143,-8.075558940677965,-34.894867,-34.894477559322034,276
1253,49.71238796021536,-8.073746,-8.073396415254237,-34.898251,-34.89853227118644,674
